01.01.2020,69.75550079345703
08.01.2020,71.52950286865234
15.01.2020,74.11250305175781
22.01.2020,72.5250015258789
29.01.2020,72.27050018310547
05.02.2020,75.50299835205078
12.02.2020,75.97200012207031
19.02.2020,69.31600189208984
26.02.2020,66.88600158691406
04.03.2020,63.75849914550781
11.03.2020,55.90299987792969
18.03.2020,56.5004997253418
25.03.2020,58.09749984741211
01.04.2020,59.12799835205078
08.04.2020,63.26150131225586
15.04.2020,60.608001708984375
22.04.2020,61.62950134277344
29.04.2020,67.45099639892578
06.05.2020,68.75900268554688
13.05.2020,68.72000122070312
20.05.2020,71.06849670410156
27.05.2020,72.1155014038086
03.06.2020,72.60399627685547
10.06.2020,72.32350158691406
17.06.2020,73.1989974975586
24.06.2020,70.90249633789062
01.07.2020,74.49600219726562
08.07.2020,76.04299926757812
15.07.2020,77.7959976196289
22.07.2020,75.18250274658203
29.07.2020,73.66500091552734
05.08.2020,74.0270004272461
12.08.2020,77.78900146484375
19.08.2020,80.2925033569336
26.08.2020,82.75399780273438
02.09.2020,76.18000030517578
09.09.2020,76.75599670410156
16.09.2020,72.99099731445312
23.09.2020,73.3010025024414
30.09.2020,72.5510025024414
07.10.2020,78.35350036621094
14.10.2020,77.55400085449219
21.10.2020,79.94400024414062
28.10.2020,82.28299713134766
04.11.2020,86.88600158691406
11.11.2020,88.08300018310547
18.11.2020,88.19499969482422
25.11.2020,89.76799774169922
02.12.2020,90.56649780273438
09.12.2020,88.05400085449219
16.12.2020,86.01100158691406
23.12.2020,87.88800048828125
30.12.2020,87.00250244140625
06.01.2021,86.87149810791016
13.01.2021,89.22350311279297
20.01.2021,95.39749908447266
27.01.2021,95.95600128173828
03.02.2021,103.76950073242188
10.02.2021,105.53500366210938
17.02.2021,103.00599670410156
24.02.2021,103.2239990234375
03.03.2021,102.01799774169922
10.03.2021,104.19450378417969
17.03.2021,102.06649780273438
24.03.2021,102.32350158691406
31.03.2021,110.46299743652344
07.04.2021,112.72149658203125
14.04.2021,113.95050048828125
21.04.2021,114.54900360107422
28.04.2021,115.34149932861328
05.05.2021,113.50299835205078
12.05.2021,113.12349700927734
19.05.2021,118.14350128173828
26.05.2021,119.05899810791016
02.06.2021,119.9219970703125
09.06.2021,121.41950225830078
16.06.2021,122.33049774169922
23.06.2021,122.27249908447266
30.06.2021,126.19000244140625
07.07.2021,127.34149932861328
14.07.2021,126.20950317382812
21.07.2021,131.89999389648438
28.07.2021,135.6300048828125
04.08.2021,136.8070068359375
11.08.2021,136.6614990234375
18.08.2021,141.26150512695312
25.08.2021,144.69749450683594
01.09.2021,144.28050231933594
08.09.2021,142.54449462890625
15.09.2021,139.0330047607422
22.09.2021,135.8300018310547
29.09.2021,136.0229949951172
06.10.2021,136.44900512695312
13.10.2021,143.23699951171875
20.10.2021,139.30850219726562
27.10.2021,145.4324951171875
03.11.2021,148.9185028076172
10.11.2021,147.87600708007812
17.11.2021,145.78199768066406
24.11.2021,141.8975067138672
01.12.2021,147.26950073242188
08.12.2021,143.90699768066406
15.12.2021,143.47250366210938
22.12.2021,146.68699645996094
29.12.2021,144.39950561523438
05.01.2022,139.73599243164062
12.01.2022,135.9980010986328
19.01.2022,126.93499755859375
26.01.2022,137.6439971923828
02.02.2022,139.3990020751953
09.02.2022,136.60850524902344
16.02.2022,129.81350708007812
23.02.2022,134.06149291992188
02.03.2022,127.10449981689453
09.03.2022,129.197998046875
16.03.2022,139.8679962158203
23.03.2022,142.5054931640625
30.03.2022,140.59100341796875
06.04.2022,127.7145004272461
13.04.2022,130.00900268554688
20.04.2022,118.6500015258789
27.04.2022,117.33399963378906
04.05.2022,114.3949966430664
11.05.2022,116.4729995727539
18.05.2022,105.97000122070312
25.05.2022,113.76200103759766
01.06.2022,117.14949798583984
08.06.2022,106.71549987792969
15.06.2022,111.54399871826172
22.06.2022,112.00749969482422
29.06.2022,113.26300048828125
06.07.2022,114.02050018310547
13.07.2022,113.80999755859375
20.07.2022,105.0199966430664
27.07.2022,115.12999725341797
03.08.2022,116.62999725341797
10.08.2022,121.69999694824219
17.08.2022,113.86000061035156
24.08.2022,108.94000244140625
31.08.2022,106.80999755859375
07.09.2022,104.31999969482422
14.09.2022,101.13999938964844
21.09.2022,97.5
28.09.2022,101.63999938964844
05.10.2022,97.18000030517578
12.10.2022,100.7699966430664
19.10.2022,104.4800033569336
26.10.2022,90.47000122070312
02.11.2022,88.9000015258789
09.11.2022,98.44000244140625
16.11.2022,97.05000305175781
23.11.2022,95.19000244140625
30.11.2022,96.9800033569336
07.12.2022,95.62999725341797
14.12.2022,89.0199966430664
21.12.2022,87.38999938964844
28.12.2022,88.2300033569336
