01.01.2020,119.6658935546875,100
08.01.2020,123.0221939086914,102.80472593677669
15.01.2020,121.28499603271484,101.3530191685632
22.01.2020,119.1489486694336,99.56800983981483
29.01.2020,119.91120910644531,100.20500039273571
05.02.2020,122.31311798095703,102.21217955060833
12.02.2020,120.22136688232422,100.46418683815106
19.02.2020,111.90765380859375,93.51674941319163
26.02.2020,103.66481018066406,86.62853474895007
04.03.2020,89.25313568115234,74.5852749099003
11.03.2020,83.1020278930664,69.44504020695642
18.03.2020,78.3779067993164,65.49728119775213
25.03.2020,79.79603576660156,66.68235484334946
01.04.2020,80.33667755126953,67.1341475543786
08.04.2020,85.52381896972656,71.4688341257754
15.04.2020,79.74759674072266,66.64187628722956
22.04.2020,85.33574676513672,71.31166970824327
29.04.2020,82.3894271850586,68.84954830292267
06.05.2020,77.9386215209961,65.13018806430257
13.05.2020,79.40730285644531,66.35750630162308
20.05.2020,85.81039428710938,71.70831365404369
27.05.2020,88.59550476074219,74.03571905829116
03.06.2020,98.99268341064453,82.72422531605024
10.06.2020,91.39852905273438,76.37809432389781
17.06.2020,87.69995880126953,73.28734712634767
24.06.2020,84.23421478271484,70.39116349740846
01.07.2020,82.67599487304688,69.08902145561117
08.07.2020,88.8077621459961,74.21309406377416
15.07.2020,89.8928451538086,75.11985452457047
22.07.2020,88.00296783447266,73.5405596534949
29.07.2020,86.40242004394531,72.20304589499369
05.08.2020,93.88067626953125,78.45232545447683
12.08.2020,88.9072265625,74.29621249756453
19.08.2020,90.8785171508789,75.94354118063497
26.08.2020,90.552978515625,75.67150156635245
02.09.2020,90.35405731201172,75.5052710743515
09.09.2020,89.77532196044922,75.0216450934048
16.09.2020,85.24494934082031,71.23579393310028
23.09.2020,86.2215576171875,72.05190640036805
30.09.2020,88.63594055175781,74.06950963120586
07.10.2020,91.97734832763672,76.86179043622226
14.10.2020,91.60317993164062,76.54911287632497
21.10.2020,90.65402221679688,75.75593974516042
28.10.2020,94.37763214111328,78.8676115955985
04.11.2020,106.34252166748047,88.86619111642013
11.11.2020,105.96834564208984,88.55350718094303
18.11.2020,112.54859924316406,94.05236187178862
25.11.2020,109.28128051757812,91.32199432216366
02.12.2020,111.34388732910156,93.04563231980316
09.12.2020,109.81062316894531,91.76434479951607
16.12.2020,111.0427017211914,92.793943556227
23.12.2020,114.09098815917969,95.3412745855108
30.12.2020,114.67507934570312,95.82937622347376
06.01.2021,128.89407348632812,107.71162079479508
13.01.2021,126.89015197753906,106.03702375694046
20.01.2021,120.95195770263672,101.07471235934196
27.01.2021,122.8179931640625,102.63408354355745
03.02.2021,128.30577087402344,107.21999983678516
10.02.2021,132.96624755859375,111.11457375933767
17.02.2021,138.44483947753906,115.69281385449193
24.02.2021,137.893310546875,115.23192319109499
03.03.2021,139.56631469726562,116.62998583091147
10.03.2021,141.1106414794922,117.92051794190164
17.03.2021,137.38775634765625,114.8094517715441
24.03.2021,142.0022430419922,118.66559369909099
31.03.2021,140.2189483642578,117.17536567775474
07.04.2021,142.4779815673828,119.06314935280214
14.04.2021,138.02125549316406,115.33884166426095
21.04.2021,139.85203552246094,116.8687512942427
28.04.2021,143.7632293701172,120.137179525106
05.05.2021,146.59266662597656,122.50162704796374
12.05.2021,150.11550903320312,125.44552551609043
19.05.2021,149.65318298339844,125.0591781316593
26.05.2021,153.53671264648438,128.3044885101851
02.06.2021,152.5658416748047,127.49317047892335
09.06.2021,143.48587036132812,119.90540169723035
16.06.2021,138.89039611816406,116.06514771453315
23.06.2021,142.5242462158203,119.1018108686804
30.06.2021,141.8492431640625,118.53773782187753
07.07.2021,144.74981689453125,120.96163125074594
14.07.2021,139.22579956054688,116.3454309534909
21.07.2021,140.84393310546875,117.69764042342011
28.07.2021,142.18307495117188,118.81670769139745
04.08.2021,148.1069793701172,123.76707762803949
11.08.2021,146.0145263671875,122.01849836224106
18.08.2021,146.6283416748047,122.53143925908623
25.08.2021,148.7486572265625,124.30330214229681
01.09.2021,148.0604705810547,123.7282120936078
08.09.2021,146.0703582763672,122.06515485518253
15.09.2021,142.26678466796875,118.88666055291068
22.09.2021,154.4493865966797,129.0671736187689
29.09.2021,156.84872436523438,131.07220420625052
06.10.2021,154.70645141601562,129.28199240438926
13.10.2021,157.7096710205078,131.79166288382265
20.10.2021,160.3572998046875,134.00418034016013
27.10.2021,159.48724365234375,133.2771092203125
03.11.2021,156.97056579589844,131.1740222155803
10.11.2021,154.70645141601562,129.28199240438926
17.11.2021,157.43833923339844,131.5649217639852
24.11.2021,148.59716796875,124.1767086298828
01.12.2021,152.0962371826172,127.10074079136757
08.12.2021,148.87783813476562,124.4112534593896
15.12.2021,146.03367614746094,122.03450106752707
22.12.2021,148.41940307617188,124.02815762065403
29.12.2021,157.017333984375,131.21310451972502
05.01.2022,156.69924926757812,130.94729384690243
12.01.2022,142.37255859375,118.9750515911917
19.01.2022,137.91134643554688,115.24699506173091
26.01.2022,142.2595977783203,118.88065475674358
02.02.2022,146.7772674560547,122.65589057668905
09.02.2022,145.61962890625,121.68849835204013
16.02.2022,142.937255859375,119.4469465053152
23.02.2022,128.42422485351562,107.31898708868584
02.03.2022,120.75361633300781,100.90896641140546
09.03.2022,124.687744140625,104.19655963513321
16.03.2022,134.2313232421875,112.17174689866296
23.03.2022,132.87603759765625,111.03918890383892
30.03.2022,125.49715423583984,104.8729512711886
06.04.2022,124.720703125,104.2241021398486
13.04.2022,124.32247924804688,103.89132237685695
20.04.2022,116.64239501953125,97.47338322947088
27.04.2022,116.65188598632812,97.48131445073615
