01.01.2020,225.9199981689453,100
08.01.2020,227.1699981689453,100.55329320561752
15.01.2020,228.6300048828125,101.19954264156846
22.01.2020,224.02999877929688,99.163420943269
29.01.2020,225.0800018310547,99.62818858680122
05.02.2020,227.3300018310547,100.62411635691275
12.02.2020,226.77000427246094,100.37624208144689
19.02.2020,218.0500030517578,96.51646813873369
26.02.2020,208.80999755859375,92.42652233134469
04.03.2020,202.72999572753906,89.73530336873297
11.03.2020,187.60000610351562,83.03824700070439
18.03.2020,178.1999969482422,78.87747804202016
25.03.2020,182.8300018310547,80.92687823692904
01.04.2020,185.25,81.99805307251647
08.04.2020,192.94000244140625,85.40191395412624
15.04.2020,183.47999572753906,81.21458800222317
22.04.2020,187.1199951171875,82.82577754681868
29.04.2020,176.02999877929688,77.91696184755624
06.05.2020,172.80999755859375,76.49167800956012
13.05.2020,172.49000549316406,76.3500384610371
20.05.2020,180.33999633789062,79.82471573987466
27.05.2020,185.94000244140625,82.30347200266813
03.06.2020,196.07000732421875,86.7873623022941
10.06.2020,182.3000030517578,80.69228245807261
17.06.2020,181.00999450683594,80.12128008759755
24.06.2020,178.50999450683594,79.01469367636251
01.07.2020,181.14999389648438,80.18324865646402
08.07.2020,189.7100067138672,83.97220620194945
15.07.2020,192.27000427246094,85.10534960640334
22.07.2020,194.1199951171875,85.9242194982768
29.07.2020,200.24000549316406,88.63314762574605
05.08.2020,212.66000366210938,94.13066810627363
12.08.2020,208.3300018310547,92.21405963152645
19.08.2020,213.35000610351562,94.43608703642529
26.08.2020,218.5500030517578,96.73778542098069
02.09.2020,217.8000030517578,96.40580949761018
09.09.2020,218.94000244140625,96.91041263097065
16.09.2020,214.16000366210938,94.79461995301466
23.09.2020,210.44000244140625,93.14801883277151
30.09.2020,210.25999450683594,93.06834109904752
07.10.2020,212.30999755859375,93.97574330707374
14.10.2020,210.05999755859375,92.9798155369622
21.10.2020,206.8800048828125,91.57224086382361
28.10.2020,206.6300048828125,91.46158222270012
04.11.2020,228.47999572753906,101.13314340445389
11.11.2020,233.16000366210938,103.20467667840096
18.11.2020,233.9199981689453,103.54107651595213
25.11.2020,229.67999267578125,101.66430353103321
02.12.2020,228.19000244140625,101.0047823525403
09.12.2020,224.3800048828125,99.31834574246889
16.12.2020,221.8800048828125,98.21175933123385
23.12.2020,229.57000732421875,101.61562021284362
30.12.2020,227.47000122070312,100.68608492577921
06.01.2021,233.02999877929688,103.14713202371516
13.01.2021,234.5500030517578,103.81993845288494
20.01.2021,231.57000732421875,102.50088934183167
27.01.2021,232.24000549316406,102.79745368955456
03.02.2021,239.91000366210938,106.19245998873556
10.02.2021,245.27999877929688,108.56940543876685
17.02.2021,245.52999877929688,108.68006407989036
24.02.2021,249.22000122070312,110.31338670352406
03.03.2021,259.0199890136719,114.65120003231146
10.03.2021,251.5,111.32259297024503
17.03.2021,248.30999755859375,109.91058762885832
24.03.2021,258.19000244140625,114.28381928736079
31.03.2021,263.05999755859375,116.43944745514506
07.04.2021,267.1000061035156,118.22769487797865
14.04.2021,267.8900146484375,118.57737996620669
21.04.2021,273.6499938964844,121.12694587216049
28.04.2021,280.260009765625,124.05276736769609
05.05.2021,285.6300048828125,126.42971281772738
12.05.2021,287.5899963378906,127.29727278185787
19.05.2021,287.20001220703125,127.12465232593536
26.05.2021,289.8399963378906,128.29320055196942
02.06.2021,289.19000244140625,128.00549078667527
09.06.2021,283.94000244140625,125.68165932308169
16.06.2021,276.9200134277344,122.57436954326226
23.06.2021,276.2099914550781,122.26008927661438
30.06.2021,277.32000732421875,122.7514206674329
07.07.2021,279.2099914550781,123.58799297009644
14.07.2021,276.8900146484375,122.56109104665285
21.07.2021,280.7799987792969,124.28293247830442
28.07.2021,281.79998779296875,124.73441487115974
04.08.2021,288.94000244140625,127.89483214555177
11.08.2021,289.1000061035156,127.965655296847
18.08.2021,286.0199890136719,126.60233327364989
25.08.2021,285.7699890136719,126.49167463252638
01.09.2021,278.8999938964844,123.45077733575408
08.09.2021,277.20001220703125,122.6983066809952
15.09.2021,273.17999267578125,120.9189070865229
22.09.2021,276.7900085449219,122.51682488857647
29.09.2021,278.04998779296875,123.0745352543072
06.10.2021,278.6199951171875,123.32684019802116
13.10.2021,284.8299865722656,126.07559706125122
20.10.2021,290.8500061035156,128.74026578471154
27.10.2021,287.92999267578125,127.44776691280966
03.11.2021,286.3500061035156,126.74841024448847
10.11.2021,283.3599853515625,125.42492371111962
17.11.2021,288.55999755859375,127.72662884974247
24.11.2021,276.69000244140625,122.47255873050008
01.12.2021,284.9700012207031,126.13757238418513
08.12.2021,295.0299987792969,130.59047502234415
15.12.2021,293.239990234375,129.7981553696221
22.12.2021,298.2900085449219,132.0334680251978
29.12.2021,308.5299987792969,136.56604164301336
05.01.2022,319.79998779296875,141.55452832193237
12.01.2022,320.2900085449219,141.77142844406615
19.01.2022,307.19000244140625,135.97291294756758
26.01.2022,313.9599914550781,138.96954408626348
02.02.2022,321.44000244140625,142.28045549160728
09.02.2022,316.20001220703125,139.9610546962618
16.02.2022,314.1600036621094,139.05807640241625
23.02.2022,316.8399963378906,140.24433379330785
02.03.2022,318.5199890136719,140.98795661970541
09.03.2022,332.54998779296875,147.19811901923106
16.03.2022,349.92999267578125,154.89110991143863
23.03.2022,355.1199951171875,157.18838438181336
30.03.2022,344.79998779296875,152.62039243428276
06.04.2022,349.739990234375,154.807008263534
13.04.2022,348.5,154.25814572616457
20.04.2022,330.6499938964844,146.3571160483194
27.04.2022,318.989990234375,141.19599540534298
